interaction_id,timestamp,position,clicked,quoted,purchased,uw_decline_reason,user_id,policy_id,age,sex,smoker_flag,occupation_class,region_code,monthly_budget,insurance_company,product_name,product_type,coverage_amount,male_premium,female_premium,fixed_rate,current_rate,min_guaranteed_rate,surrender_value,renewal_cycle,universal,sales_channel,sales_date,contact_number
imp_004686,2025-06-24 07:35:56,1,0,0,0,,user_0645,4,30,F,1,0,45,91925,한화생명,한화생명 Need AI 암보험 무배당,주계약,500만원,6700,5600,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004687,2025-07-04 10:50:56,4,0,0,0,,user_0961,94,47,F,0,0,44,132582,교보라이프플래닛생명,"(무)교보라플 비갱신암보험(해약환급금 미지급형, 비흡연체)",주계약,"3,000만원",35760,26550,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1566-0999
imp_004688,2025-08-03 13:45:56,3,0,0,0,,user_0109,2,32,F,0,0,43,50598,한화생명,한화생명 간편가입 Need AI 암보험 무배당,주계약,500만원,7200,6000,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004689,2025-06-28 17:47:56,3,0,0,0,,user_0057,36,61,M,0,1,36,81850,KDB생명,(무)KDB다이렉트 암보험(표준형),주계약,"1,000만원",12160,8130,2.75 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_004690,2025-07-31 15:29:56,3,0,0,0,,user_0594,31,41,M,0,0,42,105739,미래에셋생명,온라인 더 잘고른 미니암보험 무배당,주계약,"1,000만원 (단, [여성형]은 500만원)",1796,3038,2.00 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004691,2025-07-06 09:23:56,2,0,0,0,,user_0187,23,40,F,0,0,49,93663,교보생명,"교보간편암보험 [D2408](무배당,갱신형)",주계약,"3,000만원",18480,19320,2.00 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,1588-1001
imp_004692,2025-07-25 18:11:56,2,0,0,0,,user_0113,29,31,M,0,0,42,69672,미래에셋생명,온라인 암보험 무배당 [해약환급금이 없는 유형],주계약,"3,000만원",29940,20670,2.25 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004693,2025-07-18 11:35:56,2,0,0,0,,user_0317,83,23,F,1,0,45,21825,AIA생명,(무) AIA 100세 든든 슈퍼 암보험 (갱신형),주계약,"3,000만원",9000,12000,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM  CM,2025-09-01,1588-9898
imp_004694,2025-09-11 09:08:56,4,0,0,0,,user_0312,79,46,F,0,0,46,140817,라이나생명,(무)라이나다이렉트암보험(갱신형),주계약,"3,000만원",10767,13386,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,15880058
imp_004695,2025-08-24 10:55:56,1,0,0,0,,user_0243,28,62,F,0,1,41,53990,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004696,2025-07-22 10:49:56,3,0,0,0,,user_0995,12,58,F,0,0,43,31207,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_004697,2025-06-22 12:38:56,1,1,0,0,,user_0924,46,52,M,0,1,42,58805,메트라이프생명,무배당 메트라이프 대장암및소장암진단보험,주계약,500만원,2950,2300,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004698,2025-06-23 07:22:56,1,1,0,0,,user_0032,34,66,M,0,1,26,96362,KDB생명,(무)KDB다이렉트 암보험(갱신형),주계약,"1,000만원",3190,3280,2.50 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_004699,2025-08-25 08:37:56,6,1,0,0,,user_0629,85,38,M,0,0,11,25726,NH농협생명,369뉴테크NH암보험(무배당)_2404,주계약,"1,000만원",60000,60000,2.50 %,-,-,만기환급,비갱신형,비유니버셜,대면채널  방카슈랑스,2024-04-01,1544-4000
imp_004700,2025-07-20 14:56:56,3,0,0,0,,user_0134,58,41,F,0,2,11,143281,신한라이프생명,"신한(간편가입)케어받는암보험(무배당, 갱신형)",주계약,"3,000만원",14700,15270,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-09-01,1588-5580
imp_004701,2025-07-05 07:58:56,1,1,0,0,,user_0193,72,48,M,1,0,27,114394,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004702,2025-08-01 16:00:56,5,0,0,0,,user_0634,89,24,M,0,1,46,75849,NH농협생명,"새로나온NH암보험(비갱신형, 만기환급형, 무배당)_2404",주계약,"3,000만원",115200,96900,2.50 %,-,-,만기환급,비갱신형,비유니버셜,대면채널  방카슈랑스,2024-05-02,1544-4000
imp_004703,2025-09-07 16:02:56,1,0,0,0,,user_0351,50,32,F,0,1,46,128318,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004704,2025-08-01 06:51:56,1,0,0,0,,user_0971,36,22,F,0,1,29,37305,KDB생명,(무)KDB다이렉트 암보험(표준형),주계약,"1,000만원",12160,8130,2.75 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_004705,2025-08-04 09:48:56,5,0,0,0,,user_0504,82,40,F,0,0,11,55660,AIA생명,(무) 안심되는 초간편 건강보험 (갱신형) 1형(암보장형),주계약,"3,000만원",18300,21900,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-09-01,1588-9898
imp_004706,2025-09-01 16:36:56,8,0,0,0,,user_0197,42,47,M,0,0,36,107664,메트라이프생명,무배당 360 암보험(갱신형),주계약,"3,000만원",15000,9900,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-04-01,1588-9600
imp_004707,2025-07-04 10:54:56,8,0,0,0,,user_0137,53,51,F,0,0,30,99706,KB라이프생명,KB toss착한암보험 무배당,주계약,"3,000만원",27600,15600,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004708,2025-09-08 07:09:56,1,0,0,0,,user_0416,27,62,M,1,0,45,68071,미래에셋생명,암 걱정없는 암치료보험(갱신형) 무배당,주계약,"5,000만원",32050,31350,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널  기타,2025-06-28,1588-0220
imp_004709,2025-09-09 11:10:56,3,0,0,0,,user_0585,49,37,M,0,0,48,82957,KB라이프생명,KB 계획이다있는여성암보험 무배당,주계약,"3,000만원",0,18810,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004710,2025-07-17 07:57:56,2,0,0,0,,user_0034,69,48,F,0,0,41,87832,라이나생명,무배당 라이나초간편암보험(갱신형),주계약,"3,000만원",20400,17700,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,15880058
imp_004711,2025-08-16 18:42:56,2,1,0,0,,user_0272,1,46,M,0,1,43,63775,한화생명,한화생명 장애인전용 곰두리보장보험 무배당,주계약,"1,000만원",26400,28200,2.75 %,-,-,만기환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004712,2025-09-09 17:17:56,5,0,0,0,,user_0862,76,38,M,1,1,43,57852,라이나생명,(무)뉴스타트암보험(갱신형),주계약,"3,000만원",21000,24000,2.25 %,-,-,만기환급,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004713,2025-07-20 09:35:56,1,1,0,0,,user_0534,45,46,F,0,0,30,92941,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004714,2025-09-10 12:35:56,1,1,0,0,,user_0443,41,47,F,1,0,44,84973,동양생명,(무)수호천사NEW실속하나로암보험,주계약,"2,000만원",39400,32400,3.00 %,-,-,순수보장,비갱신형,비유니버셜,대면채널  TM  기타,2024-04-01,1577-1004
imp_004715,2025-07-24 13:00:56,4,0,0,0,,user_0097,81,48,M,0,0,36,117673,AIA생명,(무) AIA 건강+ 암보험 (갱신형) 2형,주계약,"3,000만원",19800,19500,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-09-01,1588-9898
imp_004716,2025-09-09 18:40:56,2,0,0,0,,user_0474,47,32,F,0,0,29,69145,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(간편심사형),주계약,"3,000만원",17400,8640,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_004717,2025-07-25 15:34:56,7,0,0,0,,user_0252,48,28,F,0,0,26,44816,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(일반심사형),주계약,"3,000만원 원",12570,6510,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_004718,2025-07-17 15:45:56,10,0,0,0,,user_0788,19,37,F,0,0,49,82090,교보생명,교보간편통합암보험 [D](무배당),주계약,"3,000만원",68850,46650,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,TM,2025-04-01,1588-1001
imp_004719,2025-09-05 16:31:56,7,0,0,0,,user_0661,58,47,F,0,1,46,53846,신한라이프생명,"신한(간편가입)케어받는암보험(무배당, 갱신형)",주계약,"3,000만원",14700,15270,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-09-01,1588-5580
imp_004720,2025-09-12 12:09:56,3,0,0,0,,user_0501,12,35,M,0,0,29,83799,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_004721,2025-08-31 17:51:56,3,0,0,0,,user_0907,95,43,M,0,2,41,192649,교보라이프플래닛생명,"(무)교보라플 비갱신암보험(해약환급금 미지급형, 표준체)",주계약,"3,000만원",37890,26820,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1566-0999
imp_004722,2025-07-02 11:55:56,7,0,0,0,,user_0658,57,36,F,0,0,45,103750,신한라이프생명,"신한(간편가입)바로케어받는암보험(무배당, 갱신형)",주계약,"3,000만원",21960,23280,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-09-01,1588-5580
imp_004723,2025-07-06 18:00:56,2,0,0,0,,user_0600,38,35,F,0,1,27,90560,DB생명,(무)e로운 암보험(갱신형)(2404),주계약,"3,000만원",14700,20100,3.00 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-09-01,1588-3131
imp_004724,2025-06-22 10:59:56,2,0,0,0,,user_0099,72,47,F,0,0,36,113025,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004725,2025-06-22 13:49:56,2,0,0,0,,user_0175,69,67,M,0,2,11,86223,라이나생명,무배당 라이나초간편암보험(갱신형),주계약,"3,000만원",20400,17700,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-04-01,15880058
imp_004726,2025-09-13 15:11:56,3,0,0,0,,user_0754,45,20,F,0,0,30,25488,메트라이프생명,무배당 메트라이프 위암및식도암진단보험,주계약,500만원,2150,2150,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004727,2025-07-28 09:40:56,4,0,0,0,,user_0275,97,56,M,0,0,30,62651,교보라이프플래닛생명,"(무)교보라플 비갱신암보험(만기환급형, 표준체)",주계약,"3,000만원",123540,84390,2.25 %,-,-,만기환급,비갱신형,비유니버셜,CM,2025-09-01,1566-0999
imp_004728,2025-09-14 09:16:56,2,0,0,0,,user_0007,50,46,F,0,0,11,63504,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004729,2025-09-17 13:34:56,1,0,0,0,,user_0751,66,32,M,0,0,42,32905,푸본현대생명,ZERO 걱정없는 암보험 간편가입 무배당/갱신형(2404),주계약,"3,000만원",19500,12000,2.60 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-01-01,1577-3311
imp_004730,2025-07-03 13:39:56,6,0,0,0,,user_0797,56,32,M,0,0,48,35541,신한라이프생명,"신한SOL암보험(무배당, 해약환급금 미지급형)",주계약,"3,000만원",29010,21840,2.25 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-5580
imp_004731,2025-07-10 10:32:56,2,0,0,0,,user_0767,43,41,M,0,0,31,90241,메트라이프생명,무배당 메트라이프 간암및췌장암진단보험,주계약,500만원,1900,1100,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004732,2025-09-10 17:49:56,3,1,0,0,,user_0677,42,63,M,0,1,26,27015,메트라이프생명,무배당 360 암보험(갱신형),주계약,"3,000만원",15000,9900,2.75 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-04-01,1588-9600
imp_004733,2025-07-01 06:23:56,5,0,0,0,,user_0617,7,38,M,1,0,45,93731,한화생명,한화생명 간편가입 시그니처H암보험 무배당,주계약,500만원,6800,4900,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004734,2025-09-17 17:49:56,4,0,0,0,,user_0312,58,46,F,0,0,46,140817,신한라이프생명,"신한(간편가입)케어받는암보험(무배당, 갱신형)",주계약,"3,000만원",14700,15270,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-09-01,1588-5580
imp_004735,2025-08-02 07:47:56,3,0,0,0,,user_0039,5,24,F,0,2,46,65966,한화생명,한화생명 e시그니처암보험 무배당,주계약,"3,000만원",31842,23961,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-6363
imp_004736,2025-08-12 11:25:56,3,0,0,0,,user_0758,28,30,F,0,1,46,102930,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004737,2025-07-04 10:00:56,3,0,0,0,,user_0748,49,44,F,0,0,29,79798,KB라이프생명,KB 계획이다있는여성암보험 무배당,주계약,"3,000만원",0,18810,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004738,2025-07-07 10:37:56,6,0,0,0,,user_0237,74,48,F,0,0,30,43600,라이나생명,무배당첫날부터암보험(갱신형),주계약,"3,000만원",20400,23400,2.25 %,-,-,만기환급,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004739,2025-06-25 11:09:56,1,0,0,0,,user_0252,67,28,F,0,0,26,44816,라이나생명,무배당라이나퍼펙트케어암보험(갱신형),주계약,"3,000만원",13200,25500,2.25 %,-,-,순수보장,갱신형,비유니버셜,대면채널  TM,2025-05-19,1588-0058
imp_004740,2025-09-06 12:15:56,3,0,0,0,,user_0963,12,33,F,0,0,49,37151,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_004741,2025-07-29 18:48:56,2,1,0,0,,user_0603,18,35,M,0,0,11,77477,흥국생명,(무)흥국생명다재다능종합보험,주계약,"3,000만원",23886,19080,3.00 %,-,-,순수보장,비갱신형,비유니버셜,TM,2025-04-01,1588-2288
imp_004742,2025-08-23 16:05:56,1,0,0,0,,user_0669,12,57,M,0,0,48,33002,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_004743,2025-08-15 12:59:56,2,1,0,0,,user_0656,28,43,F,0,0,46,64917,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004744,2025-09-12 13:55:56,1,0,0,0,,user_0173,12,61,M,1,0,27,79053,ABL생명,무배당 ABL인터넷나를위한5대미니암보험,주계약,"1,000만원",956,713,2.50 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,0215886500
imp_004745,2025-07-07 09:03:56,3,0,0,0,,user_0493,43,54,F,0,0,46,76779,메트라이프생명,무배당 메트라이프 간암및췌장암진단보험,주계약,500만원,1900,1100,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004746,2025-08-03 18:53:56,4,1,0,0,,user_0352,31,56,F,0,0,36,94109,미래에셋생명,온라인 더 잘고른 미니암보험 무배당,주계약,"1,000만원 (단, [여성형]은 500만원)",1796,3038,2.00 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004747,2025-06-22 09:45:56,4,0,0,0,,user_0532,20,45,M,0,0,46,53453,교보생명,교보간편통합암보험 (무배당),주계약,"3,000만원",68850,46650,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-04-01,1588-1001
imp_004748,2025-06-28 07:12:56,10,0,0,0,,user_0042,55,35,M,0,0,43,80557,신한라이프생명,신한SOL암보험(무배당),주계약,"3,000만원",33120,24030,2.25 %,-,-,순수보장,비갱신형,비유니버셜,CM,2025-09-01,1588-5580
imp_004749,2025-07-17 08:19:56,1,0,0,0,,user_0433,28,51,F,0,0,45,35499,미래에셋생명,온라인 암보험 무배당 [갱신형],주계약,"3,000만원",6450,7650,2.25 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-06-28,1588-0220
imp_004750,2025-06-22 19:03:56,2,0,0,0,,user_0121,50,46,F,1,1,46,74880,KB라이프생명,KB 계획이다있는여성암보험 무배당(해약환급금 미지급형),주계약,"3,000만원",0,18480,2.50 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,CM,2025-09-01,1588-3374
imp_004751,2025-08-14 09:42:56,1,1,0,0,,user_0777,48,58,F,0,0,11,107719,KB라이프생명,KB 생활든든암보험 무배당(갱신형)(일반심사형),주계약,"3,000만원 원",12570,6510,2.50 %,-,-,순수보장,갱신형,비유니버셜,대면채널,2025-09-01,1588-3374
imp_004752,2025-09-17 06:27:56,6,1,0,0,,user_0768,72,51,M,0,1,49,73709,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004753,2025-07-18 12:18:56,2,0,0,0,,user_0839,87,43,F,0,0,45,43826,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",주계약,"3,000만원",21000,17700,2.50 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,1544-4000
imp_004754,2025-07-10 11:55:56,8,0,0,0,,user_0173,2,61,M,1,0,27,79053,한화생명,한화생명 간편가입 Need AI 암보험 무배당,주계약,500만원,7200,6000,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004755,2025-09-07 13:35:56,4,1,0,0,,user_0729,87,58,M,0,0,46,82915,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",주계약,"3,000만원",21000,17700,2.50 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-01-01,1544-4000
imp_004756,2025-08-13 18:40:56,6,0,0,0,,user_0624,6,62,F,0,0,41,33688,한화생명,한화생명 간편가입 시그니처H보장보험 무배당,주계약,500만원,6800,4900,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
imp_004757,2025-08-26 06:41:56,7,1,0,0,,user_0641,72,69,M,0,0,43,76082,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004758,2025-09-04 11:07:56,3,0,0,0,,user_0607,44,49,F,0,0,46,120898,메트라이프생명,무배당 메트라이프 폐암및후두암진단보험,주계약,500만원,1050,1100,2.30 %,-,-,순수보장,비갱신형,비유니버셜,CM,2024-04-01,1588-9600
imp_004759,2025-07-27 08:04:56,1,0,0,0,,user_0617,34,38,M,1,0,45,93731,KDB생명,(무)KDB다이렉트 암보험(갱신형),주계약,"1,000만원",3190,3280,2.50 %,-,-,순수보장,갱신형,비유니버셜,CM,2025-04-01,1588-4040
imp_004760,2025-09-18 14:23:56,2,0,0,0,,user_0008,72,41,M,0,0,46,127034,라이나생명,무배당뉴스타트플러스암보험(갱신형)_2형(일반형),주계약,"3,000만원",10200,12600,2.25 %,-,-,순수보장,갱신형,비유니버셜,TM,2025-01-01,15880058
imp_004761,2025-08-08 13:26:56,4,0,0,0,,user_0872,7,49,M,0,1,45,91220,한화생명,한화생명 간편가입 시그니처H암보험 무배당,주계약,500만원,6800,4900,2.75 %,-,-,무해지/저해지환급,비갱신형,비유니버셜,대면채널,2025-09-01,1588-6363
