interaction_id,user_id,policy_id,clicked,quoted,purchased,uw_decline_reason
imp_004872,user_0087,12,0,0,0,
imp_004873,user_0527,75,1,0,0,
imp_004874,user_0905,2,0,0,0,
imp_004875,user_0708,68,0,0,0,
imp_004876,user_0297,71,0,0,0,
imp_004877,user_0348,3,1,0,0,
imp_004878,user_0911,77,0,0,0,
imp_004879,user_0647,72,0,0,0,
imp_004880,user_0635,24,0,0,0,
imp_004881,user_0375,38,0,0,0,
imp_004882,user_0375,63,0,0,0,
imp_004883,user_0614,12,0,0,0,
imp_004884,user_0249,31,0,0,0,
imp_004885,user_0654,31,0,0,0,
imp_004886,user_0708,12,0,0,0,
imp_004887,user_0051,95,0,0,0,
imp_004888,user_0184,48,0,0,0,
imp_004889,user_0372,6,1,0,0,
imp_004890,user_0989,92,0,0,0,
imp_004891,user_0624,49,1,0,0,
imp_004892,user_0262,23,0,0,0,
imp_004893,user_0900,11,0,0,0,
imp_004894,user_0539,30,1,0,0,
imp_004895,user_0403,7,0,0,0,
imp_004896,user_0122,9,0,0,0,
imp_004897,user_0193,72,0,0,0,
imp_004898,user_0601,22,0,0,0,
imp_004899,user_0627,83,0,0,0,
imp_004900,user_0573,12,1,0,0,
imp_004901,user_0978,94,0,0,0,
imp_004902,user_0005,84,1,0,0,
imp_004903,user_0381,80,0,0,0,
imp_004904,user_0468,44,0,0,0,
imp_004905,user_0640,80,0,0,0,
imp_004906,user_0752,65,0,0,0,
imp_004907,user_0290,27,0,0,0,
imp_004908,user_0909,52,0,0,0,
imp_004909,user_0346,34,0,0,0,
imp_004910,user_0696,13,1,0,0,
imp_004911,user_0347,79,0,0,0,
imp_004912,user_0346,83,0,0,0,
imp_004913,user_0591,28,0,0,0,
imp_004914,user_0577,16,0,0,0,
imp_004915,user_0747,27,0,0,0,
imp_004916,user_0832,43,0,0,0,
imp_004917,user_0996,12,0,0,0,
imp_004918,user_0593,31,0,0,0,
imp_004919,user_0065,12,0,0,0,
imp_004920,user_0284,31,0,0,0,
imp_004921,user_0316,51,0,0,0,
imp_004922,user_0063,12,0,0,0,
imp_004923,user_0184,68,0,0,0,
imp_004924,user_0425,56,0,0,0,
imp_004925,user_0416,34,0,0,0,
imp_004926,user_0208,12,1,0,0,
imp_004927,user_0939,32,0,0,0,
imp_004928,user_0112,69,0,0,0,
imp_004929,user_0539,43,0,0,0,
imp_004930,user_0179,42,1,0,0,
imp_004931,user_0412,87,1,0,0,
imp_004932,user_0240,13,1,0,0,
imp_004933,user_0113,51,0,0,0,
imp_004934,user_0242,7,1,0,0,
imp_004935,user_0866,54,0,0,0,
imp_004936,user_0837,67,0,0,0,
imp_004937,user_0685,52,0,0,0,
imp_004938,user_0866,22,0,0,0,
imp_004939,user_0958,29,1,0,0,
imp_004940,user_0528,44,0,0,0,
imp_004941,user_0330,46,0,0,0,
imp_004942,user_0663,35,0,0,0,
imp_004943,user_0990,95,0,0,0,
imp_004944,user_0238,45,0,0,0,
imp_004945,user_0450,58,0,0,0,
imp_004946,user_0412,69,0,0,0,
imp_004947,user_0699,79,0,0,0,
imp_004948,user_0305,94,0,0,0,
imp_004949,user_0299,3,1,0,0,
imp_004950,user_0616,9,0,0,0,
imp_004951,user_0726,49,1,0,0,
imp_004952,user_0885,14,0,0,0,
imp_004953,user_0882,48,0,0,0,
imp_004954,user_0563,47,0,0,0,
imp_004955,user_0734,3,0,0,0,
imp_004956,user_0148,45,0,0,0,
imp_004957,user_0179,28,0,0,0,
imp_004958,user_0683,50,0,0,0,
imp_004959,user_0576,38,0,0,0,
imp_004960,user_0734,58,0,0,0,
imp_004961,user_0540,66,0,0,0,
imp_004962,user_0068,72,0,0,0,
imp_004963,user_0152,58,0,0,0,
imp_004964,user_0812,48,0,0,0,
imp_004965,user_0945,27,0,0,0,
imp_004966,user_0465,47,0,0,0,
imp_004967,user_0602,44,0,0,0,
imp_004968,user_0771,8,0,0,0,
imp_004969,user_0583,42,1,0,0,
imp_004970,user_0094,67,0,0,0,
imp_004971,user_0272,63,0,0,0,
imp_004972,user_0539,31,0,0,0,
imp_004973,user_0533,51,0,0,0,
imp_004974,user_0832,45,1,0,0,
imp_004975,user_0623,87,0,0,0,
imp_004976,user_0712,24,0,0,0,
imp_004977,user_0555,72,0,0,0,
imp_004978,user_0831,81,0,0,0,
imp_004979,user_0219,7,0,0,0,
imp_004980,user_0099,28,0,0,0,
imp_004981,user_0076,4,0,0,0,
imp_004982,user_0723,38,0,0,0,
imp_004983,user_0439,91,0,0,0,
imp_004984,user_0944,65,1,0,0,
imp_004985,user_0178,49,1,1,0,
imp_004986,user_0061,49,0,0,0,
imp_004987,user_0601,73,1,0,0,
imp_004988,user_0182,62,0,0,0,
imp_004989,user_0655,57,1,0,0,
imp_004990,user_0700,34,0,0,0,
imp_004991,user_0790,12,1,0,0,
imp_004992,user_0995,28,0,0,0,
imp_004993,user_0070,12,0,0,0,
imp_004994,user_0393,28,0,0,0,
imp_004995,user_0364,44,0,0,0,
imp_004996,user_0982,58,0,0,0,
imp_004997,user_0892,57,0,0,0,
imp_004998,user_0525,28,0,0,0,
imp_004999,user_0385,83,0,0,0,
imp_005000,user_0562,83,0,0,0,

