회사명,상품명,지급금액,가입금액,남자(보험료),여자(보험료),나이,성별,직업,직업 위험도
삼성생명,(유)삼성생명 플러스 종신보험 (표준체) [고액보장-2379],50000000,200000000,427000,400000,53,여자,건설업,고위험
한화생명,(무)한화생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-2380],100000000,100000000,361000,321000,37,여자,건설업,고위험
교보생명,(유)교보생명 신뢰 종신보험 (일반심사형) [고액보장-2381],200000000,200000000,661000,570000,29,여자,잠수부,고위험
농협생명,(무)농협생명 플러스 종신보험 (해약환급금 미지급형) [고액보장-2382],500000000,100000000,1112000,1048000,33,여자,건설업,고위험
농협생명,(유)농협생명 베스트 종신보험 (표준체) [고액보장-2383],300000000,300000000,1058000,942000,33,여자,학생,저위험
한화생명,(무)한화생명 신뢰 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2384],50000000,500000000,850000,780000,56,남자,잠수부,고위험
푸르덴셜생명,(유)푸르덴셜생명 골드 종신보험 (해약환급금 미지급형) [고액보장-2385],200000000,500000000,1187000,1109000,28,남자,건설업,고위험
한화생명,(무)한화생명 케어 종신보험 (간편심사형) [고액보장-2386],30000000,300000000,537000,467000,44,남자,생산직,위험
KB생명,(유)KB생명 케어 종신보험 (간편심사형) [고액보장-2387],50000000,30000000,149000,136000,48,남자,군인,고위험
농협생명,(무)농협생명 퍼스트 종신보험 (표준체) [고액보장-2388],50000000,500000000,808000,747000,56,여자,택배기사,위험
메트라이프생명,(유)메트라이프생명 베스트 종신보험 (해약환급금 미지급형) [고액보장-2389],100000000,500000000,950000,883000,52,여자,건설업,고위험
ABL생명,(무)ABL생명 플러스 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2390],100000000,300000000,635000,611000,45,여자,요리사,위험
KB생명,(유)KB생명 신뢰 종신보험 (일반심사형) [고액보장-2391],300000000,30000000,689000,652000,49,여자,생산직,위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 베스트 종신보험 (간편심사형) [고액보장-2392],500000000,100000000,1091000,1005000,45,남자,광부,고위험
메트라이프생명,(유)메트라이프생명 시그니처 종신보험 (표준체) [고액보장-2393],50000000,50000000,182000,177000,54,남자,건설업,고위험
신한라이프,(무)신한라이프 베스트 종신보험 (일반심사형) [고액보장-2394],200000000,50000000,502000,492000,34,남자,고소작업자,고위험
KB생명,(유)KB생명 플러스 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2395],30000000,300000000,490000,466000,53,남자,경찰,위험
한화생명,(무)한화생명 퍼스트 종신보험 (간편심사형) [고액보장-2396],500000000,100000000,1202000,1069000,55,남자,고소작업자,고위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 베스트 종신보험 (일반심사형) [고액보장-2397],200000000,100000000,543000,479000,34,남자,광부,고위험
KB생명,(무)KB생명 퍼스트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2398],100000000,300000000,653000,560000,32,남자,경찰,위험
메트라이프생명,(유)메트라이프생명 안심 종신보험 (표준체) [고액보장-2399],500000000,30000000,991000,952000,42,여자,위험화학작업자,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 시그니처 종신보험 (해약환급금 미지급형) [고액보장-2400],50000000,30000000,141000,132000,28,남자,고소작업자,고위험
농협생명,(유)농협생명 프라임 종신보험 (해약환급금 미지급형) [고액보장-2401],200000000,100000000,543000,493000,55,남자,벌목공,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 안심 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2402],500000000,50000000,1102000,938000,46,남자,생산직,위험
ABL생명,(유)ABL생명 시그니처 종신보험 (간편심사형) [고액보장-2403],100000000,30000000,232000,227000,48,남자,위험화학작업자,고위험
한화생명,(무)한화생명 프라임 종신보험 (해약환급금 미지급형) [고액보장-2404],30000000,30000000,106000,100000,53,남자,군인,고위험
삼성생명,(유)삼성생명 골드 종신보험 (간편심사형) [고액보장-2405],200000000,50000000,468000,422000,38,남자,벌목공,고위험
농협생명,(무)농협생명 플러스 종신보험 (일반심사형) [고액보장-2406],500000000,300000000,1374000,1252000,47,여자,벌목공,고위험
농협생명,(유)농협생명 플러스 종신보험 (간편심사형) [고액보장-2407],500000000,500000000,1844000,1802000,29,남자,전기공(고압),고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 플러스 종신보험 (해약환급금 미지급형) [고액보장-2408],50000000,500000000,845000,737000,42,여자,위험화학작업자,고위험
교보생명,(유)교보생명 베스트 종신보험 (해약환급금 미지급형) [고액보장-2409],100000000,100000000,349000,298000,55,여자,군인,고위험
흥국생명,(무)흥국생명 에이스 종신보험 (일반심사형) [고액보장-2410],50000000,100000000,249000,236000,35,남자,광부,고위험
교보생명,(유)교보생명 시그니처 종신보험 (해약환급금 미지급형) [고액보장-2411],50000000,50000000,173000,163000,44,남자,고소작업자,고위험
한화생명,(무)한화생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-2412],30000000,30000000,103000,99000,29,남자,고소작업자,고위험
KB생명,(유)KB생명 퍼스트 종신보험 (일반심사형) [고액보장-2413],300000000,300000000,1009000,903000,27,남자,판매원,위험
교보생명,(무)교보생명 시그니처 종신보험 (해약환급금 미지급형) [고액보장-2414],30000000,300000000,515000,474000,34,여자,판매원,위험
ABL생명,(유)ABL생명 케어 종신보험 (간편심사형) [고액보장-2415],300000000,200000000,861000,749000,42,여자,디자이너,저위험
신한라이프,(무)신한라이프 베스트 종신보험 (표준체) [고액보장-2416],30000000,200000000,356000,314000,55,남자,전기공(고압),고위험
흥국생명,(유)흥국생명 엘리트 종신보험 (간편심사형) [고액보장-2417],300000000,500000000,1270000,1196000,35,남자,판매원,위험
푸르덴셜생명,(무)푸르덴셜생명 케어 종신보험 (간편심사형) [고액보장-2418],50000000,100000000,263000,237000,33,여자,군인,고위험
푸르덴셜생명,(유)푸르덴셜생명 케어 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2419],300000000,200000000,848000,796000,44,남자,택배기사,위험
삼성생명,(무)삼성생명 안심 종신보험 (일반심사형) [고액보장-2420],200000000,200000000,659000,584000,48,남자,군인,고위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 플러스 종신보험 (표준체) [고액보장-2421],500000000,200000000,1293000,1185000,30,여자,기술직,위험
KB생명,(무)KB생명 퍼스트 종신보험 (표준체) [고액보장-2422],300000000,200000000,935000,862000,29,남자,학생,저위험
메트라이프생명,(유)메트라이프생명 엘리트 종신보험 (간편심사형) [고액보장-2423],300000000,200000000,883000,864000,36,여자,경찰,위험
교보생명,(무)교보생명 퍼스트 종신보험 (표준체) [고액보장-2424],30000000,300000000,498000,450000,29,남자,소방공무원,위험
ABL생명,(유)ABL생명 안심 종신보험 (해약환급금 미지급형) [고액보장-2425],100000000,300000000,613000,560000,57,남자,생산직,위험
푸르덴셜생명,(무)푸르덴셜생명 골드 종신보험 (간편심사형) [고액보장-2426],500000000,50000000,1048000,913000,59,남자,주방,위험
흥국생명,(유)흥국생명 골드 종신보험 (일반심사형) [고액보장-2427],30000000,100000000,225000,210000,49,남자,군인,고위험
푸르덴셜생명,(무)푸르덴셜생명 퍼스트 종신보험 (표준체) [고액보장-2428],50000000,100000000,254000,216000,58,여자,전기공(고압),고위험
신한라이프,(유)신한라이프 신뢰 종신보험 (해약환급금 미지급형) [고액보장-2429],30000000,100000000,218000,199000,27,남자,군인,고위험
흥국생명,(무)흥국생명 골드 종신보험 (해약환급금 미지급형) [고액보장-2430],300000000,200000000,948000,908000,44,남자,주방,위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 에이스 종신보험 (일반심사형) [고액보장-2431],500000000,500000000,1760000,1666000,31,남자,잠수부,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 프라임 종신보험 (해약환급금 미지급형) [고액보장-2432],200000000,100000000,522000,466000,56,남자,잠수부,고위험
농협생명,(유)농협생명 엘리트 종신보험 (일반심사형) [고액보장-2433],300000000,30000000,644000,599000,33,여자,주방,위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 안심 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2434],300000000,100000000,710000,609000,39,남자,위험화학작업자,고위험
교보생명,(유)교보생명 플러스 종신보험 (해약환급금 미지급형) [고액보장-2435],500000000,500000000,1691000,1577000,49,여자,벌목공,고위험
농협생명,(무)농협생명 프라임 종신보험 (표준체) [고액보장-2436],50000000,100000000,267000,250000,28,남자,광부,고위험
ABL생명,(유)ABL생명 신뢰 종신보험 (일반심사형) [고액보장-2437],30000000,300000000,495000,425000,54,여자,건설업,고위험
메트라이프생명,(무)메트라이프생명 신뢰 종신보험 (간편심사형) [고액보장-2438],50000000,500000000,808000,710000,28,남자,군인,고위험
교보라이프플래닛생명,(유)교보라이프플래닛생명 에이스 종신보험 (간편심사형) [고액보장-2439],100000000,50000000,285000,264000,51,여자,벌목공,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 스마트 종신보험 (일반심사형) [고액보장-2440],100000000,100000000,360000,334000,51,남자,잠수부,고위험
푸르덴셜생명,(유)푸르덴셜생명 에이스 종신보험 (일반심사형) [고액보장-2441],100000000,500000000,999000,942000,26,여자,광부,고위험
농협생명,(무)농협생명 케어 종신보험 (해약환급금 미지급형) [고액보장-2442],200000000,50000000,471000,428000,25,여자,위험화학작업자,고위험
신한라이프,(유)신한라이프 골드 종신보험 (표준체) [고액보장-2443],30000000,500000000,854000,734000,54,여자,건설업,고위험
KB생명,(무)KB생명 에이스 종신보험 (해약환급금 미지급형) [고액보장-2444],100000000,300000000,640000,561000,27,여자,군인,고위험
메트라이프생명,(유)메트라이프생명 케어 종신보험 (표준체) [고액보장-2445],50000000,300000000,576000,495000,50,여자,전기공(고압),고위험
교보생명,(무)교보생명 안심 종신보험 (표준체) [고액보장-2446],300000000,30000000,656000,632000,26,남자,소방공무원,위험
삼성생명,(유)삼성생명 케어 종신보험 (표준체) [고액보장-2447],300000000,300000000,1064000,1022000,28,여자,학생,저위험
삼성생명,(무)삼성생명 엘리트 종신보험 (일반심사형) [고액보장-2448],50000000,50000000,184000,175000,55,남자,잠수부,고위험
ABL생명,(유)ABL생명 시그니처 종신보험 (간편심사형) [고액보장-2449],100000000,200000000,487000,453000,49,남자,고소작업자,고위험
흥국생명,(무)흥국생명 퍼스트 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2450],50000000,50000000,176000,154000,54,여자,벌목공,고위험
삼성생명,(유)삼성생명 플러스 종신보험 (해약환급금 일부지급형Ⅲ) [고액보장-2451],50000000,200000000,403000,369000,26,여자,벌목공,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 스마트 종신보험 (해약환급금 미지급형) [고액보장-2452],200000000,300000000,858000,796000,54,남자,경찰,위험
신한라이프,(유)신한라이프 스마트 종신보험 (간편심사형) [고액보장-2453],200000000,200000000,708000,687000,41,여자,전기공(고압),고위험
흥국생명,(무)흥국생명 플러스 종신보험 (간편심사형) [고액보장-2454],30000000,500000000,815000,733000,59,여자,광부,고위험
푸르덴셜생명,(유)푸르덴셜생명 안심 종신보험 (해약환급금 미지급형) [고액보장-2455],100000000,500000000,954000,868000,40,여자,위험화학작업자,고위험
교보라이프플래닛생명,(무)교보라이프플래닛생명 스마트 종신보험 (해약환급금 미지급형) [고액보장-2456],300000000,200000000,944000,886000,29,남자,생산직,위험
교보생명,(유)교보생명 스마트 종신보험 (표준체) [고액보장-2457],500000000,200000000,1341000,1179000,28,남자,전기공(고압),고위험
