보험회사명,상품명,유지기간,납입보험료,계약자적립액,적립률,해약환급금,계약자적립액,적립률,해약환급금,최저보증이율,현재공시이율,평균공시이율,확정이율,사업비율,위험보장,확정이율,현재공시이율,최저보증이율,가입유형,유니버셜여부,납입방법,판매채널,판매일자,특이사항,대표번호
푸본현대생명,MAX 연금보험 무배당(법인)(2404),15,"36,000,000 원","42,275,007 원",117.43 %,"42,275,007 원","42,280,287 원",117.45 %,"42,280,287 원",1.67 %,17.43 %,22.85 %,-,6.80 %,0.0158 %,-,2.30 %,"3년이내 1.75%, 3년초과 5년이내 1.25%, 5년 초과 10년 이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 15세~75세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간  1) 종신연금형: 연금지급개시일부터 종신까지  2) 확정연금형: 연금지급개시일부터 최종연금지급일까지 3. 납입기간 : 5년,10년,15년,20년, 45세~80세납 4. 보험료할인 : 해당사항 없음 5. 기본보험료납입한도 : 월납보험료 2만원~150만원(단, 5년납은 월납보험료 29만원~150만원) 6. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 10년납, 60세 연금개시 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 연금보험 무배당(법인)(2404),20,"36,000,000 원","47,171,151 원",131.03 %,"47,171,151 원","47,179,929 원",131.06 %,"47,179,929 원",3.72 %,31.03 %,40.15 %,-,7.30 %,0.0250 %,-,2.30 %,"3년이내 1.75%, 3년초과 5년이내 1.25%, 5년 초과 10년 이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 15세~75세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간  1) 종신연금형: 연금지급개시일부터 종신까지  2) 확정연금형: 연금지급개시일부터 최종연금지급일까지 3. 납입기간 : 5년,10년,15년,20년, 45세~80세납 4. 보험료할인 : 해당사항 없음 5. 기본보험료납입한도 : 월납보험료 2만원~150만원(단, 5년납은 월납보험료 29만원~150만원) 6. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 10년납, 60세 연금개시 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),1,"3,600,000 원","3,425,770 원",95.16 %,"3,425,770 원","3,425,964 원",95.17 %,"3,425,964 원",-5.11 %,-4.83 %,-4.61 %,-,6.00 %,0.0067 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),3,"10,800,000 원","10,515,499 원",97.37 %,"10,515,499 원","10,516,096 원",97.37 %,"10,516,096 원",-3.44 %,-2.63 %,-1.96 %,-,6.00 %,0.0067 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),5,"18,000,000 원","17,935,106 원",99.64 %,"17,935,106 원","17,936,124 원",99.65 %,"17,936,124 원",-2.52 %,-0.36 %,0.78 %,-,6.00 %,0.0067 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),10,"18,000,000 원","19,966,247 원",110.92 %,"19,966,247 원","19,968,405 원",110.94 %,"19,968,405 원",2.51 %,10.92 %,14.69 %,-,6.67 %,0.0133 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),15,"18,000,000 원","22,239,738 원",123.55 %,"22,239,738 원","22,245,018 원",123.58 %,"22,245,018 원",4.41 %,23.55 %,30.62 %,-,7.33 %,0.0317 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 직장인 연금보험 무배당(법인)(2404),20,"18,000,000 원","24,786,987 원",137.71 %,"24,786,987 원","24,795,765 원",137.75 %,"24,795,765 원",6.35 %,37.70 %,48.86 %,-,8.00 %,0.0500 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 20세~65세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시 전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형 및 상속연금형(종신)/ 확정연금형(5,10,20,30,40,50년) 4. 납입기간 : 5년 5. 보험료할인 : 해당사항 없음 6. 기본보험료납입한도 : 월납보험료 5만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(확정연금형, 종신연금형, 상속연금형) (단, 해약환급금은 40세가입, 월납입보험료 30만원, 5년납, 60세 연금개시 기준) * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 연금보험 무배당(2404),1,"50,000,000 원","49,690,237 원",99.38 %,"49,690,237 원","49,690,784 원",99.38 %,"49,690,784 원",-1.15 %,-0.61 %,-0.18 %,-,2.86 %,0.0013 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",거치,비유니버셜,일시납,대면채널,2024-04-01,"1. 가입나이 : 0세~최대70세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형(종신) / 확정연금형(5,10,20,30,40,50년) / 상속연금형(종신) 4. 납입기간 : 일시납 5. 보험료할인 : 고액계약할인 (적립형에 한함) 6. 기본보험료납입한도 : 일시납보험료 500만원이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(종신연금형, 확정연금형, 상속연금형) (단, 해약환급금은 55세가입, 일시납보험료 5,000만원, 62세 연금개시 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 연금보험 무배당(2404),3,"50,000,000 원","51,692,464 원",103.38 %,"51,692,464 원","51,694,142 원",103.39 %,"51,694,142 원",1.71 %,3.38 %,4.76 %,-,3.46 %,0.0040 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",거치,비유니버셜,일시납,대면채널,2024-04-01,"1. 가입나이 : 0세~최대70세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형(종신) / 확정연금형(5,10,20,30,40,50년) / 상속연금형(종신) 4. 납입기간 : 일시납 5. 보험료할인 : 고액계약할인 (적립형에 한함) 6. 기본보험료납입한도 : 일시납보험료 500만원이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(종신연금형, 확정연금형, 상속연금형) (단, 해약환급금은 55세가입, 일시납보험료 5,000만원, 62세 연금개시 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 연금보험 무배당(2404),5,"50,000,000 원","53,850,526 원",107.70 %,"53,850,526 원","53,853,388 원",107.71 %,"53,853,388 원",3.78 %,7.70 %,10.10 %,-,3.94 %,0.0066 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 5년초과 10년이내 1.15%, 10년초과 0.5%",거치,비유니버셜,일시납,대면채널,2024-04-01,"1. 가입나이 : 0세~최대70세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형(종신) / 확정연금형(5,10,20,30,40,50년) / 상속연금형(종신) 4. 납입기간 : 일시납 5. 보험료할인 : 고액계약할인 (적립형에 한함) 6. 기본보험료납입한도 : 일시납보험료 500만원이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(종신연금형, 확정연금형, 상속연금형) (단, 해약환급금은 55세가입, 일시납보험료 5,000만원, 62세 연금개시 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
푸본현대생명,MAX 연금보험 무배당(2404),1,"3,600,000 원","3,360,430 원",93.35 %,"2,923,287 원","3,360,625 원",93.35 %,"2,923,482 원",-6.92 %,-6.65 %,-6.43 %,-,7.80 %,0.0067 %,-,2.30 %,"3년이내 1.75%, 5년이내 1.25%, 10년이내 1.15% 10년초과 0.5%",적립,비유니버셜,월납,대면채널,2024-04-01,"1. 가입나이 : 0세~최대70세 2. 연금개시나이 : 45세~85세 3. 보험기간 - 연금개시전 보험기간: 가입시점부터 연금개시나이 계약해당일 전일까지 - 연금개시 후 보험기간: 종신연금형(종신) / 확정연금형(5,10,20,30,40,50년) / 상속연금형(종신) 4. 납입기간 : 5년,7년,10년,12년,15년,20년 5. 보험료할인 : 고액계약할인 (적립형에 한함) 6. 기본보험료납입한도 : 5,7,10,12년납 월납보험료 20만원 이상 / 15,20년납 월납보험료 25만원 이상 7. 보험금지급사유 : 연금개시전 80% 이상 장해상태, 연금개시후 선택연금(종신연금형, 확정연금형, 상속연금형) (단, 해약환급금 및 계약자적립액은 40세가입, 월납입보험료 30만원, 10년납, 60세 연금개시, 할인형 기준) * 상품요약서상의 계약자적립액 및 해약환급금은 당시의 공시이율을 기준으로 산출하였습니다. * 적용이율 가정시 예상수익률과 계약자적립액 및 해약환급금은 매월 업데이트 되므로 상품요약서상의 금액과 상이할 수 있습니다.",1577-3311
